City,Crash Count,Crash Type,Latitude,Location,Longitude,Year
BURNABY,0 ,1 ,49.228827,CENTRAL BLVD & WILSON AVE,-123.010321,2015
BURNABY,2,1 ,49.258977,CLARKE RD & COTTONWOOD AVE & NORTH RD,-122.893006,2015
BURNABY,2,1 ,49.275208,CLIFF AVE & CURTIS ST,-122.959012,2015
BURNABY,4,1 ,49.28059,CLIFF AVE & HASTINGS ST & INLET DR & TURNING LANE,-122.958772,2015
BURNABY,0 ,1 ,49.2129,CLINTON ST & GILLEY AVE,-122.97193,2015
BURNABY,0 ,1 ,49.213024,CLINTON ST & ROSLYN AVE,-122.985763,2015
BURNABY,0 ,1 ,49.213016,CLINTON ST & ROYAL OAK AVE,-122.988474,2015
BURNABY,2,1 ,49.252004,COCHRANE AVE & NORTH RD,-122.892915,2015
BURNABY,8,1 ,49.219664,COLBORNE AVE & KINGSWAY,-122.970798,2015
BURNABY,0 ,1 ,49.22069,COLLIER ST & HALL AVE,-122.954889,2015
BURNABY,3,1 ,49.220582,CURRAGH AVE & KINGSWAY,-122.974759,2015
BURNABY,0 ,1 ,49.211131,CURRAGH AVE & MCKEE ST,-122.974726,2015
BURNABY,0 ,1 ,49.275256,CURTIS ST & DUNLOP AVE,-122.979469,2015
BURNABY,3,1 ,49.275208,CURTIS ST & DUTHIE AVE,-122.95345,2015
BURNABY,5,1 ,49.275482,CURTIS ST & HOLDOM AVE & PARKER ST,-122.980983,2015
BURNABY,4,1 ,49.275203,CURTIS ST & KENSINGTON AVE,-122.970086,2015
BURNABY,3,1 ,49.275197,CURTIS ST & SPERLING AVE,-122.964627,2015
BURNABY,18,1 ,49.264483,DAWSON ST & GILMORE AVE & HENNING DR,-123.014313,2015
BURNABY,4,1 ,49.264444,DAWSON ST & MADISON AVE,-123.008764,2015
BURNABY,0 ,1 ,49.264426,DAWSON ST & ROSSER AVE,-123.006017,2015
BURNABY,9,1 ,49.264432,DAWSON ST & WILLINGDON AVE,-123.003199,2015
BURNABY,3,1 ,49.241797,DEER LAKE AVE & DEER LAKE PKY & GILPIN ST,-122.975643,2015
BURNABY,0 ,1 ,49.241424,DEER LAKE PKY & GARDEN GROVE DR,-122.995066,2015
BURNABY,21,1 ,49.242961,DEER LAKE PKY & MOSCROP ST & WILLINGDON AVE,-123.003329,2015
BURNABY,12,1 ,49.239829,DEER LAKE PKY & ROYAL OAK AVE,-122.989004,2015
BURNABY,0 ,1 ,49.242614,DELESTRE AVE & NORTH RD,-122.892599,2015
BURNABY,9,1 ,49.2652,DELTA AVE & DOUGLAS RD & LOUGHEED HWY,-122.992221,2015
BURNABY,0 ,1 ,49.27915,DELTA AVE & FRANCES ST,-122.992086,2015
BURNABY,4,1 ,49.275541,DELTA AVE & PARKER ST,-122.992148,2015
BURNABY,0 ,1 ,49.223491,DENBIGH AVE & KINGSWAY,-122.984232,2015
BURNABY,0 ,1 ,49.270289,DOUGLAS RD & GILMORE AVE,-123.014237,2015
BURNABY,2,1 ,49.26272,DOUGLAS RD & GORING ST,-122.98688,2015
BURNABY,2,1 ,49.271172,DOUGLAS RD & GRANT ST,-123.015362,2015
BURNABY,0 ,1 ,49.267979,DOUGLAS RD & HALIFAX ST,-123.010329,2015
BURNABY,0 ,1 ,49.253566,DOUGLAS RD & LAUREL ST,-122.981948,2015
BURNABY,3,1 ,49.249978,DOUGLAS RD & SPROTT ST,-122.981052,2015
BURNABY,6,1 ,49.260778,DOUGLAS RD & STILL CREEK AVE,-122.984608,2015
BURNABY,0 ,1 ,49.257476,DOUGLAS RD & TRANS-CANADA HWY,-122.982794,2015
BURNABY,2,1 ,49.273913,DOUGLAS RD & WILLIAM ST,-123.018388,2015
BURNABY,17,1 ,49.229923,DOVER ST & GRANGE ST & NELSON AVE,-122.9942,2015
BURNABY,29,1 ,49.229914,DOVER ST & OAKLAND ST & ROYAL OAK AVE,-122.988907,2015
BURNABY,0 ,1 ,49.221944,DOW AVE & IMPERIAL ST,-123.002972,2015
BURNABY,0 ,1 ,49.222377,DUFFERIN AVE & KINGSWAY,-122.98075,2015
BURNABY,4,1 ,49.229108,DUFFERIN AVE & OAKLAND ST,-122.980769,2015
BURNABY,0 ,1 ,49.22193,DUNBLANE AVE & IMPERIAL ST,-122.9928,2015
BURNABY,0 ,1 ,49.280265,DUNCAN AVE & HASTINGS ST,-122.962452,2015
BURNABY,0 ,1 ,49.284717,DUNDAS ST & MACDONALD AVE & N MACDONALD AVE,-123.016187,2015
BURNABY,0 ,1 ,49.26796,DUTHIE AVE & HALIFAX ST,-122.953384,2015
BURNABY,8,1 ,49.280372,DUTHIE AVE & HASTINGS ST,-122.953392,2015
BURNABY,0 ,1 ,49.278574,DUTHIE AVE & TRUDY CRT,-122.953415,2015
BURNABY,0 ,1 ,49.280264,E CAMPUS RD & UNIVERSITY DR E,-122.910552,2015
BURNABY,0 ,1 ,49.2602,EASTBROOK PKY & STILL CREEK AVE & MALL ACCESS,-123.001578,2015
BURNABY,6,1 ,49.25777,EASTLAKE DR & PRODUCTION WAY,-122.916821,2015
BURNABY,6,1 ,49.257865,EASTLAKE DR & UNDERHILL AVE,-122.927675,2015
BURNABY,0 ,1 ,49.219872,EDMONDS ST & FULTON AVE,-122.948896,2015
BURNABY,3,1 ,49.21409,EDMONDS ST & GRIFFITHS DR & TURNING LANE,-122.959093,2015
BURNABY,6,1 ,49.220912,EDMONDS ST & HUMPHRIES AVE,-122.946958,2015
BURNABY,2,1 ,49.219203,EDMONDS ST & LINDEN AVE,-122.950141,2015
BURNABY,6,1 ,49.221934,EDMONDS ST & MARY AVE,-122.945049,2015
BURNABY,0 ,1 ,49.222913,EDMONDS ST & NEW VISTA PL,-122.943226,2015
BURNABY,0 ,1 ,49.243872,EGLINTON ST & ROYAL OAK AVE,-122.989047,2015
BURNABY,3,1 ,49.222927,ELGIN AVE & KINGSWAY,-122.982478,2015
BURNABY,0 ,1 ,49.229553,ELGIN AVE & OAKLAND ST,-122.982412,2015
BURNABY,0 ,1 ,49.280334,ELLESMERE AVE & HASTINGS ST,-122.982295,2015
BURNABY,0 ,1 ,49.230646,ELSOM AVE & GRANGE ST,-123.000414,2015
BURNABY,0 ,1 ,49.221207,ELWELL ST & HALL AVE,-122.954907,2015
BURNABY,0 ,1 ,49.221828,ELWELL ST & LINDEN AVE,-122.952838,2015
BURNABY,2,1 ,49.280342,EMPIRE DR & HASTINGS ST & HOWARD AVE,-122.983691,2015
BURNABY,5,1 ,49.281113,ESMOND AVE & HASTINGS ST,-123.020983,2015
BURNABY,0 ,1 ,49.28022,ESMOND AVE & PENDER ST,-123.020991,2015
BURNABY,2,1 ,49.277537,ESMOND AVE & UNION ST,-123.021037,2015
BURNABY,0 ,1 ,49.21591,ETHEL AVE & KINGSWAY,-122.941683,2015
BURNABY,0 ,1 ,49.210318,EWART ST & ROYAL OAK AVE,-122.988457,2015
BURNABY,5,1 ,49.280339,FELL AVE & HASTINGS ST,-122.975541,2015
BURNABY,0 ,1 ,49.264026,FELL AVE & LOUGHEED HWY,-122.977026,2015
BURNABY,0 ,1 ,49.245225,FIR ST & SMITH AVE,-123.019801,2015
BURNABY,0 ,1 ,49.246894,FITZGERALD AVE & FOREST ST & SPRUCE ST,-122.978867,2015
BURNABY,0 ,1 ,49.248657,FORD ST & WAYBURNE DR,-122.998051,2015
BURNABY,2,1 ,49.230439,FORGLEN DR & ROYAL OAK AVE,-122.988865,2015
BURNABY,4,1 ,49.256807,FOSTER AVE & NORTH RD,-122.893008,2015
BURNABY,3,1 ,49.279109,FRANCES ST & HOLDOM AVE,-122.980952,2015
BURNABY,0 ,1 ,49.279217,FRANCES ST & MADISON AVE,-123.008683,2015
BURNABY,0 ,1 ,49.279086,FRANCES ST & SPERLING AVE,-122.964662,2015
BURNABY,0 ,1 ,49.279135,FRANCES ST & SPRINGER AVE,-122.987806,2015
BURNABY,0 ,1 ,49.279199,FRANCES ST & WILLINGDON AVE,-123.003176,2015
BURNABY,0 ,1 ,49.201305,FRASERWOOD CRT & NORTH FRASER WAY,-123.018197,2015
BURNABY,2,1 ,49.221942,FREDERICK AVE & IMPERIAL ST,-123.001409,2015
BURNABY,0 ,1 ,49.216638,FREDERICK AVE & WATLING ST,-123.001333,2015
BURNABY,54,1 ,49.242525,GAGLARDI WAY & GAGLARDI WAY OFFRAMP & GAGLARDI WAY ONRAMP & GAGLARDI WAY STORMONT UNDERPASS & TRANS-CANADA HWY & EMERGENCY LANE & TURNING LANE,-122.915048,2015
BURNABY,52,1 ,49.252391,GAGLARDI WAY & LOUGHEED HWY & TURNING LANE,-122.912547,2015
BURNABY,0 ,1 ,49.278117,GAGLARDI WAY & S CAMPUS RD,-122.920753,2015
BURNABY,0 ,1 ,49.276535,GAGLARDI WAY & UNIVERSITY DR W,-122.930477,2015
BURNABY,7,1 ,49.280981,GAMMA AVE & HASTINGS ST,-122.994654,2015
BURNABY,0 ,1 ,49.275548,GAMMA AVE & PARKER ST,-122.994775,2015
BURNABY,2,1 ,49.248045,GATINEAU PL & NORTH RD,-122.892775,2015
BURNABY,0 ,1 ,49.278268,GEORGIA ST & WILLINGDON AVE,-123.003142,2015
BURNABY,0 ,1 ,49.263579,GIBSON ST & PAULUS CRES,-122.957762,2015
BURNABY,3,1 ,49.221995,GILLEY AVE & IMPERIAL ST,-122.971959,2015
BURNABY,22,1 ,49.219925,GILLEY AVE & KINGSWAY,-122.972035,2015
BURNABY,3,1 ,49.205418,GILLEY AVE & MARINE DR,-122.978272,2015
BURNABY,2,1 ,49.229387,GILLEY AVE & OAKLAND ST,-122.971985,2015
BURNABY,7,1 ,49.214721,GILLEY AVE & RUMBLE ST,-122.972004,2015
BURNABY,0 ,1 ,49.228617,GILLEY AVE & SERVICE ST,-122.971997,2015
BURNABY,12,1 ,49.260836,GILMORE AVE & GILMORE DIVERS & STILL CREEK AVE,-123.014251,2015
BURNABY,0 ,1 ,49.258139,GILMORE AVE & GRANDVIEW HWY,-123.013953,2015
BURNABY,3,1 ,49.268075,GILMORE AVE & HALIFAX ST,-123.014287,2015
BURNABY,13,1 ,49.281047,GILMORE AVE & HASTINGS ST,-123.014159,2015
BURNABY,24,1 ,49.266096,GILMORE AVE & LOUGHEED HWY,-123.014345,2015
BURNABY,2,1 ,49.257208,GILMORE AVE & MANOR ST,-123.013945,2015
BURNABY,0 ,1 ,49.259921,GILMORE AVE & MYRTLE ST,-123.013973,2015
BURNABY,0 ,1 ,49.274778,GILMORE AVE & NAPIER ST,-123.014243,2015
BURNABY,2,1 ,49.282899,GILMORE AVE & PANDORA ST,-123.014164,2015
BURNABY,3,1 ,49.275663,GILMORE AVE & PARKER ST,-123.014268,2015
BURNABY,3,1 ,49.280166,GILMORE AVE & PENDER ST,-123.014195,2015
BURNABY,0 ,1 ,49.25719,GILMORE DIVERS & MANOR ST,-123.011982,2015
BURNABY,2,1 ,49.249205,GILMORE WAY & KINCAID ST & SANDERSON WAY,-123.010114,2015
BURNABY,0 ,1 ,49.241267,GILPIN CRES & GILPIN ST & PATTERSON AVE,-123.013496,2015
BURNABY,0 ,1 ,49.241861,GILPIN ST & MOSCROP ST & ROYAL OAK AVE,-122.988999,2015
BURNABY,0 ,1 ,49.241756,GILPIN ST & WILLINGDON AVE,-123.00338,2015
BURNABY,4,1 ,49.205141,GLENLYON PKY & MARINE WAY & TURNING LANE,-123.01009,2015
BURNABY,2,1 ,49.200137,GLENLYON PKY & NORTH FRASER WAY,-123.010052,2015
BURNABY,4,1 ,49.251789,GOARD WAY & WILLINGDON AVE,-123.004291,2015
BURNABY,0 ,1 ,49.249974,GODWIN AVE & SPROTT ST,-122.978175,2015
BURNABY,4,1 ,49.263392,GORING ST & HOLDOM AVE,-122.981226,2015
BURNABY,0 ,1 ,49.24812,GOVERNMENT ST & HALSTON CRT,-122.906814,2015
BURNABY,0 ,1 ,49.249031,GOVERNMENT ST & HORNE ST,-122.907694,2015
BURNABY,4,1 ,49.246919,GOVERNMENT ST & MANCHESTER DR,-122.899251,2015
BURNABY,0 ,1 ,49.231903,GRAFTON ST & NELSON AVE,-122.994211,2015
BURNABY,0 ,1 ,49.232137,GRAFTON ST & WILLINGDON AVE,-123.003277,2015
BURNABY,22,1 ,49.258342,GRANDVIEW HWY & GRANDVIEW HWY OFFRAMP & GRANDVIEW HWY ONRAMP & TRANS-CANADA HWY,-123.019527,2015
BURNABY,0 ,1 ,49.232848,GRANGE ST & HALLEY AVE,-123.008825,2015
BURNABY,34,1 ,49.232958,GRANGE ST & KINGSWAY & PATTERSON AVE,-123.013493,2015
BURNABY,3,1 ,49.230842,GRANGE ST & MCKAY AVE,-123.001161,2015
BURNABY,5,1 ,49.229941,GRANGE ST & MCMURRAY AVE,-122.9964,2015
BURNABY,7,1 ,49.229978,GRANGE ST & SUSSEX AVE,-122.997768,2015
BURNABY,11,1 ,49.231509,GRANGE ST & WILLINGDON AVE,-123.003457,2015
BURNABY,0 ,1 ,49.232352,GRANGE ST & WILSON AVE,-123.006754,2015
BURNABY,0 ,1 ,49.271191,GRANT ST & INGLETON AVE,-123.018696,2015
BURNABY,0 ,1 ,49.214831,GRAY AVE & RUMBLE ST,-122.999425,2015
BURNABY,0 ,1 ,49.218455,GRAY AVE & VICTORY ST,-122.999458,2015
BURNABY,2,1 ,49.208282,GREENALL AVE & MARINE DR,-123.01789,2015
BURNABY,0 ,1 ,49.20543,GREENALL AVE & MARINE WAY,-123.017917,2015
BURNABY,2,1 ,49.218433,GREENFORD AVE & KINGSWAY,-122.959378,2015
BURNABY,0 ,1 ,49.256216,GREENWOOD PL & GREENWOOD ST & LOUGHEED HWY,-122.945644,2015
BURNABY,0 ,1 ,49.256282,GREENWOOD ST & WINSTON ST,-122.962242,2015
BURNABY,20,1 ,49.218436,GRIFFITHS AVE & GRIFFITHS DR & KINGSWAY,-122.960987,2015
BURNABY,0 ,1 ,49.221983,GRIFFITHS AVE & IMPERIAL ST,-122.961033,2015
BURNABY,4,1 ,49.215082,GRIFFITHS DR & RUMBLE ST,-122.960328,2015
BURNABY,5,1 ,49.211185,GRIFFITHS DR & SOUTHPOINT DR,-122.955656,2015
BURNABY,5,1 ,49.223591,GRIMMER ST & KINGSWAY,-122.98455,2015
BURNABY,3,1 ,49.223475,GRIMMER ST & ROYAL OAK AVE,-122.988917,2015
BURNABY,3,1 ,49.280358,GROVE AVE & HASTINGS ST,-122.965824,2015
BURNABY,3,1 ,49.268006,HALIFAX ST & HOLDOM AVE,-122.981157,2015
BURNABY,0 ,1 ,49.267983,HALIFAX ST & KENSINGTON AVE,-122.970104,2015
BURNABY,2,1 ,49.268062,HALIFAX ST & ROSSER AVE,-123.005989,2015
BURNABY,3,1 ,49.267982,HALIFAX ST & SPERLING AVE,-122.964585,2015
BURNABY,8,1 ,49.218394,HALL AVE & KINGSWAY,-122.954927,2015
BURNABY,0 ,1 ,49.222984,HALLIGAN ST & IMPERIAL ST,-122.959037,2015
BURNABY,0 ,1 ,49.222984,HALLIGAN ST & SALISBURY AVE,-122.957557,2015
BURNABY,0 ,1 ,49.277818,HAMMARSKJOLD DR & KENSINGTON AVE & UNION ST,-122.970057,2015
BURNABY,9,1 ,49.280335,HASTINGS ST & HOLDOM AVE,-122.980945,2015
BURNABY,4,1 ,49.281081,HASTINGS ST & INGLETON AVE,-123.018624,2015
BURNABY,13,1 ,49.280341,HASTINGS ST & KENSINGTON AVE,-122.970029,2015
BURNABY,9,1 ,49.281055,HASTINGS ST & MACDONALD AVE,-123.016278,2015
BURNABY,7,1 ,49.281031,HASTINGS ST & MADISON AVE,-123.008669,2015
BURNABY,9,1 ,49.281027,HASTINGS ST & ROSSER AVE,-123.005889,2015
BURNABY,14,1 ,49.280354,HASTINGS ST & SPERLING AVE,-122.964671,2015
BURNABY,6,1 ,49.28036,HASTINGS ST & SPRINGER AVE,-122.987806,2015
BURNABY,2,1 ,49.280336,HASTINGS ST & STRATFORD AVE,-122.976877,2015
BURNABY,0 ,1 ,49.280335,HASTINGS ST & WARWICK AVE,-122.978165,2015
BURNABY,17,1 ,49.281015,HASTINGS ST & WILLINGDON AVE,-123.003121,2015
BURNABY,5,1 ,49.228439,HAZEL ST & MCMURRAY AVE,-122.996378,2015
BURNABY,6,1 ,49.227923,HAZEL ST & NELSON AVE & SANDERS ST,-122.994193,2015
BURNABY,0 ,1 ,49.229168,HAZEL ST & SUSSEX AVE,-122.998623,2015
BURNABY,20,1 ,49.264897,HOLDOM AVE & LOUGHEED HWY,-122.981205,2015
BURNABY,0 ,1 ,49.277295,HOLDOM AVE & UNION ST,-122.980974,2015
BURNABY,0 ,1 ,49.223173,HOLLY ST & MARY AVE,-122.946581,2015
BURNABY,0 ,1 ,49.220262,HURST ST & PATTERSON AVE,-123.012513,2015
BURNABY,2,1 ,49.221947,IMPERIAL ST & JUBILEE AVE,-122.995826,2015
BURNABY,33,1 ,49.221969,IMPERIAL ST & KINGSWAY & RUSSELL AVE,-122.979322,2015
BURNABY,0 ,1 ,49.224496,IMPERIAL ST & LINDEN AVE,-122.956177,2015
BURNABY,8,1 ,49.221921,IMPERIAL ST & MACPHERSON AVE,-122.983076,2015
BURNABY,2,1 ,49.221938,IMPERIAL ST & MANDY AVE,-123.018066,2015
BURNABY,0 ,1 ,49.221929,IMPERIAL ST & MARLBOROUGH AVE,-122.991562,2015
BURNABY,3,1 ,49.221953,IMPERIAL ST & MCKAY AVE,-123.008862,2015
BURNABY,0 ,1 ,49.221918,IMPERIAL ST & MERRITT AVE,-122.98021,2015
BURNABY,22,1 ,49.221948,IMPERIAL ST & NELSON AVE,-122.994179,2015
BURNABY,3,1 ,49.221914,IMPERIAL ST & PALM AVE,-122.987064,2015
BURNABY,13,1 ,49.221953,IMPERIAL ST & PATTERSON AVE,-123.012606,2015
BURNABY,0 ,1 ,49.222033,IMPERIAL ST & RANDOLPH AVE,-122.973325,2015
BURNABY,19,1 ,49.221915,IMPERIAL ST & ROYAL OAK AVE,-122.988734,2015
BURNABY,0 ,1 ,49.22192,IMPERIAL ST & SELLERS AVE,-122.981641,2015
BURNABY,0 ,1 ,49.221952,IMPERIAL ST & SILVER AVE,-123.007671,2015
BURNABY,5,1 ,49.221936,IMPERIAL ST & SPERLING AVE,-122.96475,2015
BURNABY,0 ,1 ,49.225576,IMPERIAL ST & STRATHMORE AVE,-122.95415,2015
BURNABY,4,1 ,49.221947,IMPERIAL ST & SUSSEX AVE,-123.004999,2015
BURNABY,4,1 ,49.223988,IMPERIAL ST & WALKER AVE,-122.957144,2015
BURNABY,4,1 ,49.222027,IMPERIAL ST & WALTHAM AVE,-122.976318,2015
BURNABY,3,1 ,49.221943,IMPERIAL ST & WAVERLEY AVE,-122.997638,2015
BURNABY,15,1 ,49.221954,IMPERIAL ST & WILLINGDON AVE,-123.010867,2015
BURNABY,0 ,1 ,49.248821,INGLETON AVE & KINCAID ST,-123.017437,2015
BURNABY,0 ,1 ,49.283375,INLET DR & RIDGE DR,-122.955899,2015
BURNABY,4,1 ,49.232822,INMAN AVE & KINGSWAY,-123.015865,2015
BURNABY,0 ,1 ,49.242959,INMAN AVE & MOSCROP ST,-123.0171,2015
BURNABY,2,1 ,49.215657,IRMIN ST & NELSON AVE,-122.993948,2015
BURNABY,0 ,1 ,49.226289,IRVING ST & ROYAL OAK AVE,-122.988935,2015
BURNABY,2,1 ,49.26571,JEFFERSON AVE & NORTH RD & RATHBURN DR,-122.89325,2015
BURNABY,0 ,1 ,49.232751,JERSEY AVE & KINGSWAY,-123.017035,2015
BURNABY,5,1 ,49.253455,JOE SAKIC WAY & KENSINGTON AVE & LAUREL ST,-122.96653,2015
BURNABY,0 ,1 ,49.208129,JOFFRE AVE & MARINE DR,-123.020311,2015
BURNABY,0 ,1 ,49.205426,JOFFRE AVE & MARINE WAY,-123.020652,2015
BURNABY,2,1 ,49.214813,JOFFRE AVE & RUMBLE ST,-123.020854,2015
BURNABY,0 ,1 ,49.218445,JUBILEE AVE & VICTORY ST,-122.99586,2015
BURNABY,0 ,1 ,49.263517,JUNEAU ST & WILLINGDON AVE,-123.003324,2015
BURNABY,0 ,1 ,49.230692,KATHLEEN AVE & KINGSWAY,-123.006275,2015
BURNABY,78,1 ,49.243924,KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & KENSINGTON-DEER LAKE AVE UNDERPASS & TRANS-CANADA HWY & TURNING LANE,-122.967914,2015
BURNABY,6,1 ,49.260593,KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & LOUGHEED HWY & SPERLING AVE & SPERLING AVE OFFRAMP,-122.968008,2015
BURNABY,0 ,1 ,49.274307,KENSINGTON AVE & NAPIER ST,-122.970087,2015
BURNABY,3,1 ,49.260703,KENSINGTON AVE & SPERLING AVE,-122.964803,2015
BURNABY,12,1 ,49.249919,KENSINGTON AVE & SPROTT ST,-122.966573,2015
BURNABY,3,1 ,49.248001,KENSINGTON AVE & THOMAS ST,-122.966595,2015
BURNABY,4,1 ,49.244022,KENSINGTON AVE ONRAMP & KENSINGTON-DEER LAKE AVE UNDERPASS & TRANS-CANADA HWY,-122.96775,2015
BURNABY,0 ,1 ,49.248312,KINCAID ST & LEDGER AVE & NORLAND AVE,-122.974678,2015
BURNABY,0 ,1 ,49.248819,KINCAID ST & SMITH AVE,-123.0198,2015
BURNABY,0 ,1 ,49.227939,KINGSBOROUGH ST & MCKAY AVE,-123.004471,2015
BURNABY,14,1 ,49.228756,KINGSBOROUGH ST & WILLINGDON AVE,-123.006295,2015
BURNABY,0 ,1 ,49.222475,KINGSWAY & LANE ST,-122.981033,2015
BURNABY,11,1 ,49.223125,KINGSWAY & MACPHERSON AVE,-122.983089,2015
BURNABY,13,1 ,49.225847,KINGSWAY & MARLBOROUGH AVE,-122.991551,2015
BURNABY,9,1 ,49.229501,KINGSWAY & MCKAY AVE,-123.002652,2015
BURNABY,0 ,1 ,49.22785,KINGSWAY & MCKERCHER AVE,-122.997713,2015
BURNABY,9,1 ,49.227438,KINGSWAY & MCMURRAY AVE,-122.996408,2015
BURNABY,25,1 ,49.226717,KINGSWAY & NELSON AVE,-122.99422,2015
BURNABY,4,1 ,49.231847,KINGSWAY & OLIVE AVE,-123.009817,2015
BURNABY,0 ,1 ,49.220271,KINGSWAY & RANDOLPH AVE,-122.973476,2015
BURNABY,48,1 ,49.225,KINGSWAY & ROYAL OAK AVE,-122.988934,2015
BURNABY,0 ,1 ,49.221812,KINGSWAY & RUSSELL AVE,-122.978935,2015
BURNABY,15,1 ,49.218429,KINGSWAY & SALISBURY AVE,-122.957522,2015
BURNABY,9,1 ,49.218451,KINGSWAY & SOUTHOAKS CRES & SPERLING AVE,-122.964774,2015
BURNABY,13,1 ,49.228382,KINGSWAY & SUSSEX AVE,-122.99935,2015
BURNABY,2,1 ,49.218372,KINGSWAY & WALKER AVE,-122.952712,2015
BURNABY,5,1 ,49.220984,KINGSWAY & WALTHAM AVE,-122.976235,2015
BURNABY,40,1 ,49.230223,KINGSWAY & WILLINGDON AVE,-123.004835,2015
BURNABY,14,1 ,49.231211,KINGSWAY & WILSON AVE,-123.007861,2015
BURNABY,3,1 ,49.271954,KITCHENER ST & WILLINGDON AVE,-123.003199,2015
BURNABY,6,1 ,49.254241,LAKE CITY WAY & LOUGHEED HWY,-122.938051,2015
BURNABY,2,1 ,49.222491,LANE ST & MACPHERSON AVE,-122.983076,2015
BURNABY,2,1 ,49.222496,LANE ST & ROYAL OAK AVE,-122.988879,2015
BURNABY,2,1 ,49.266417,LOUGHEED HWY & MADISON AVE,-123.008782,2015
BURNABY,46,1 ,49.245916,LOUGHEED HWY & NORTH RD,-122.892678,2015
BURNABY,2,1 ,49.257138,LOUGHEED HWY & PHILLIPS AVE,-122.948675,2015
BURNABY,5,1 ,49.26648,LOUGHEED HWY & ROSSER AVE,-123.006016,2015
BURNABY,24,1 ,49.259632,LOUGHEED HWY & SPERLING AVE,-122.964631,2015
BURNABY,4,1 ,49.265112,LOUGHEED HWY & SPRINGER AVE,-122.986905,2015
BURNABY,19,1 ,49.266408,LOUGHEED HWY & WILLINGDON AVE,-123.003199,2015
BURNABY,0 ,1 ,49.248472,LOZELLS AVE & WINSTON ST,-122.942147,2015
BURNABY,0 ,1 ,49.211202,MACPHERSON AVE & MCKEE ST,-122.983006,2015
BURNABY,11,1 ,49.207737,MARINE DR & NELSON AVE,-122.998323,2015
BURNABY,3,1 ,49.209229,MARINE DR & PATTERSON AVE,-123.012382,2015
BURNABY,4,1 ,49.206755,MARINE DR & ROYAL OAK AVE,-122.988482,2015
BURNABY,0 ,1 ,49.20515,MARINE DR & TURNING LANE,-122.977249,2015
BURNABY,18,1 ,49.20385,MARINE WAY & NELSON AVE,-122.999562,2015
BURNABY,16,1 ,49.196613,MARINE WAY & NORTH FRASER WAY,-122.968537,2015
BURNABY,4,1 ,49.225546,MAYBERRY ST & WILLINGDON AVE,-123.009822,2015
BURNABY,11,1 ,49.224597,MAYWOOD ST & WILLINGDON AVE,-123.010805,2015
BURNABY,8,1 ,49.242968,MOSCROP ST & SMITH AVE,-123.019799,2015
BURNABY,0 ,1 ,49.260766,MYRTLE ST & STILL CREEK AVE,-123.022059,2015
BURNABY,0 ,1 ,49.28566,N BOUNDARY RD & OXFORD ST,-123.023438,2015
BURNABY,0 ,1 ,49.28921,N GILMORE AVE & TRINITY ST,-123.013995,2015
BURNABY,0 ,1 ,49.28561,N MACDONALD AVE & OXFORD ST,-123.01617,2015
BURNABY,0 ,1 ,49.274299,NAPIER ST & SPERLING AVE,-122.964624,2015
BURNABY,2,1 ,49.274673,NAPIER ST & WILLINGDON AVE,-123.003191,2015
BURNABY,4,1 ,49.214833,NELSON AVE & RUMBLE ST,-122.993898,2015
BURNABY,2,1 ,49.218454,NELSON AVE & VICTORY ST,-122.994031,2015
BURNABY,0 ,1 ,49.255173,NORFOLK ST & ROYAL OAK AVE,-122.989007,2015
BURNABY,6,1 ,49.249957,NORLAND AVE & SPROTT ST & SPROTT ST OFFRAMP,-122.974749,2015
BURNABY,0 ,1 ,49.200157,NORTH FRASER CRES & NORTH FRASER WAY & TURNING LANE,-123.007044,2015
BURNABY,5,1 ,49.242269,NORTH RD & NORTH ROAD SKYTRAIN UNDERPASS & NORTH ROAD UNDERPASS & TRANS-CANADA HWY,-122.892601,2015
BURNABY,6,1 ,49.244647,NORTH RD & ROCHESTER ST,-122.892658,2015
BURNABY,0 ,1 ,49.260347,NORTH RD & SMITH AVE,-122.893047,2015
BURNABY,0 ,1 ,49.229613,OAKDALE RD & OAKLAND ST & SELMA AVE,-122.985713,2015
BURNABY,0 ,1 ,49.229636,OAKLAND ST & SPERLING AVE,-122.964967,2015
BURNABY,0 ,1 ,49.275598,PARKER ST & ROSSER AVE,-123.006004,2015
BURNABY,3,1 ,49.275515,PARKER ST & SPRINGER AVE,-122.987862,2015
BURNABY,12,1 ,49.275594,PARKER ST & WILLINGDON AVE,-123.003195,2015
BURNABY,3,1 ,49.214843,PATTERSON AVE & RUMBLE ST,-123.012359,2015
BURNABY,2,1 ,49.223401,PATTERSON AVE & WILLINGDON EXT,-123.01206,2015
BURNABY,0 ,1 ,49.280095,PENDER ST & ROSSER AVE,-123.005908,2015
BURNABY,0 ,1 ,49.280098,PENDER ST & WILLINGDON AVE,-123.003157,2015
BURNABY,3,1 ,49.249745,PHILLIPS AVE & WINSTON ST,-122.948777,2015
BURNABY,0 ,1 ,49.240235,PRICE ST & WILDWOOD CRES & WILLINGDON AVE,-123.003396,2015
BURNABY,3,1 ,49.254343,PRODUCTION WAY & THUNDERBIRD CRES,-122.918876,2015
BURNABY,3,1 ,49.214855,ROSLYN AVE & RUMBLE ST,-122.985762,2015
